entry_ts,exit_ts,side,side_opt,qty,strike,spot_at_entry,spot_at_exit,entry_premium,exit_premium,vix_at_entry,pnl_dollars,pnl_dollars_gross,pnl_bps_gross,pnl_bps_net,reason,hold_min,p_up,p_dn
2026-04-07 19:01:00+00:00,2026-04-07 19:05:00+00:00,long,call,2,654,653.62,653.76,1.472693438078295,1.4815997479191765,25.780000686645508,-1.1730312178211761,1.7812619681762953,60.47633275600959,-39.82604890777046,theta_protect,4,0.6414906674468212,0.22483108930526458
2026-04-07 19:05:00+00:00,2026-04-07 19:06:00+00:00,long,call,2,654,653.76,653.71,1.4815997479191765,1.4431466293717108,25.780000686645508,-10.615370086784026,-7.6906237094931384,-259.5378313304314,-358.24014217377925,theta_protect,1,0.616385888679028,0.2588285491767752
2026-04-07 19:06:00+00:00,2026-04-07 19:07:00+00:00,long,call,2,654,653.71,653.5,1.4431466293717108,1.3312295822652231,25.780000686645508,-25.157785632934463,-22.38340942129753,-775.5071094557586,-871.6295739084798,theta_protect,1,0.621567746551559,0.2574206611084687
2026-04-07 19:07:00+00:00,2026-04-07 19:18:00+00:00,long,call,2,654,653.5,656.21,1.3312295822652231,2.7771722293562675,25.780000686645508,285.0801276065874,289.1885294182089,10861.707599906436,10707.399061906905,target,11,0.6361662243110422,0.2514902026750116
2026-04-07 19:31:00+00:00,2026-04-07 19:32:00+00:00,long,call,2,656,656.34,656.59,1.3419304250335813,1.4634190812363386,25.780000686645508,21.492381734281537,24.297731240551457,905.3275336515086,800.800895983251,theta_protect,1,0.583869132496069,0.31689596599370495
2026-04-07 19:32:00+00:00,2026-04-07 19:33:00+00:00,long,call,3,657,656.59,656.515,0.9506093096331938,0.8972388211738576,25.780000686645508,-18.782918734011446,-16.01114653780087,-561.4345232946434,-658.6273506781702,theta_protect,1,0.5766579392508439,0.3194596435276718
2026-04-07 19:33:00+00:00,2026-04-07 19:34:00+00:00,long,call,3,657,656.515,656.45,0.8972388211738576,0.8487056138660023,25.780000686645508,-17.17887884491637,-14.55996219235658,-540.9173807744884,-638.212793870616,theta_protect,1,0.595647766035995,0.3037207775034636
2026-04-07 19:34:00+00:00,2026-04-07 19:35:00+00:00,long,call,2,656,656.45,656.16,1.3417970194289524,1.1620075053518804,25.780000686645508,-38.46170734019523,-35.9579028154144,-1339.9158849941966,-1433.2163055692256,theta_protect,1,0.6033900622624371,0.29757138620856244
2026-04-07 19:35:00+00:00,2026-04-07 19:36:00+00:00,long,call,2,656,656.16,656.24,1.1620075053518804,1.1827129338431632,25.780000686645508,1.796365259061531,4.141085698256575,178.18670185794394,77.29576834865425,theta_protect,1,0.577772544677561,0.3207073168912799
2026-04-07 19:38:00+00:00,2026-04-07 19:39:00+00:00,long,call,2,656,656.1,656.03,1.063699593687602,1.0044976430691577,25.780000686645508,-13.908587360445608,-11.840390123688849,-556.5664494916717,-653.7836172442134,theta_protect,1,0.6131529663540359,0.2818915182307894
2026-04-07 19:39:00+00:00,2026-04-07 19:42:00+00:00,long,call,2,656,656.03,656.23,1.0044976430691577,1.0357463168917889,25.780000686645508,4.2094908045652915,6.249734764526238,311.0875773401868,209.53213945348583,theta_protect,3,0.6130531067003073,0.28605420110854846
2026-04-07 19:42:00+00:00,2026-04-07 19:43:00+00:00,long,call,2,656,656.23,656.25,1.0357463168917889,1.020884457815498,25.780000686645508,-5.029002589965444,-2.972371815258157,-143.48937412483698,-242.77192725421278,theta_protect,1,0.6192988118505601,0.2938619429480334
2026-04-07 19:43:00+00:00,2026-04-07 19:45:00+00:00,long,call,2,656,656.25,658.92,1.020884457815498,3.0018533291827225,25.780000686645508,392.17103648644667,396.1937742734449,19404.43755609844,19207.415368317947,target,2,0.6311664707038027,0.2845080870732309
2026-04-07 19:46:00+00:00,2026-04-07 19:47:00+00:00,long,call,3,658,658.265,658.17,0.9495980556413883,0.868465997888336,25.780000686645508,-27.066713406210283,-24.339617325915697,-854.3831494921626,-950.1112337447018,theta_protect,1,0.6048823854764166,0.35484506935810123
2026-04-07 19:47:00+00:00,2026-04-07 19:48:00+00:00,long,call,3,658,658.17,658.09,0.868465997888336,0.7955742071920895,25.780000686645508,-24.363597516494593,-21.867537208873955,-839.3165751276615,-935.1199922520233,theta_protect,1,0.6076253774865041,0.3559533259649754
2026-04-07 19:48:00+00:00,2026-04-07 19:49:00+00:00,long,call,3,658,658.09,657.71,0.7955742071920895,0.581565067021586,25.780000686645508,-66.26845096247158,-64.20274205115106,-2689.995958087057,-2776.545978296622,theta_protect,1,0.6222355232796807,0.33852652131324806
2026-04-07 19:49:00+00:00,2026-04-07 19:55:00+00:00,long,call,5,658,657.71,658.59,0.581565067021586,0.8351977281519112,25.780000686645508,123.27442357722887,126.81633056516262,4361.208668004661,4239.402624664638,eod_flat,6,0.6356002276162501,0.32951265608143987
2026-04-08 13:39:00+00:00,2026-04-08 14:56:00+00:00,long,call,1,675,675.415,671.93,3.8012049279081452,1.8772477217338803,21.040000915527344,-195.23494694224752,-192.3957206174265,-5061.440366050048,-5136.133164219798,stop,77,0.5952167255848642,0.3247322481629048
2026-04-08 15:07:00+00:00,2026-04-08 18:52:00+00:00,long,call,1,674,673.54,673.9,2.9064425233340216,1.4488097181256308,21.040000915527344,-147.94090664156892,-145.7632805208391,-5015.1784991650875,-5090.102606669262,stop,225,0.5818764832121551,0.3267710974806457
2026-04-08 18:52:00+00:00,2026-04-08 18:55:00+00:00,long,call,2,674,673.9,673.64,1.4488097181256308,1.2908577641017587,21.040000915527344,-34.330058287001805,-31.590390804774415,-1090.2187640501152,-1184.7676702298645,theta_protect,3,0.6194109117364225,0.24626036411950744
